site,T1_mean,T3_mean,T1_mean_1,T1_mean_2,T1_mean_3,T1_mean_4,T1_mean_5,T1_mean_6,T1_mean_7,T1_mean_8,T1_mean_9,T1_mean_10,T1_mean_11,T1_mean_12,T3_mean_1,T3_mean_2,T3_mean_3,T3_mean_4,T3_mean_5,T3_mean_6,T3_mean_7,T3_mean_8,T3_mean_9,T3_mean_10,T3_mean_11,T3_mean_12,T1_min,T3_min,T1_max,T3_max,T1_TDD,T3_TDD,T1_GDD3,T3_GDD3,T1_GDD5,T3_GDD5,T1_FDD,T3_FDD,T1_TDD_days,T3_TDD_days,T1_GDD3_days,T3_GDD3_days,T1_GDD5_days,T3_GDD5_days,T1_FDD_days,T3_FDD_days,sos1,eos1,sos3,eos3,T1_ft,T3_ft,T3_frost,moist_mean_summer,moist_max_summer,moist_min_summer,moist_sd_summer,moist_cv_summer,moist_mean_july,moist_max_july,moist_min_july,moist_sd_july,moist_cv_july
RA038,2.867790514487795,1.6924870975216757,-0.42077998151881735,-0.41286055494100304,-0.3910367229502689,-0.34114524739583363,-0.24725921118951638,5.883675700644843,12.179264106302806,11.533656648425504,5.672619332837304,1.1412679645497312,-0.15439600694444452,-0.3337843287970431,-1.9661043010752692,-1.4382423903023602,-1.1200167464717745,-0.6957345269097225,-0.17552151377688188,6.495789887152782,11.64005145539315,10.17233613911291,4.095971365017362,-1.5851092573924732,-2.895279014756945,-2.4885767893145165,-0.5064718750000012,-9.285175781249986,18.62466562499999,26.695316406250008,1123.224916666667,1027.559175260417,1094.0414048177086,989.9617490885421,1031.3395280133932,936.9260639973963,-75.76443125000003,-409.378262890625,142.5,129.5,110.75,102.25,95.25,89.25,222.75,235.75,163,281.25,164.75,277.25,3.25,79.5,-1.759825,23.517899916746423,30.691184523809525,19.980878720238096,1.9894894747243992,0.08459469092764277,23.282366743471584,27.054261160714283,20.978083333333334,1.5139240869446475,0.06502449272555826
RA039,0.7390739861396304,-0.6270604491073463,-5.027177398353494,-4.779746566187315,-3.8909079721102144,-2.7228326822916666,-0.8264289104502691,8.140073567708333,11.465630166330644,10.141386844758063,4.273106011284723,-0.4589427713373654,-3.140952148437499,-4.677986685147849,-7.864660252856183,-6.949734195243362,-5.215019795866935,-3.120265581597222,-0.3997061407930105,8.910261002604168,11.310499672379033,9.724658883568548,3.577146527777778,-2.6630540700604834,-6.674552582465278,-8.553412457997311,-7.621703125,-19.43751796875,18.448109375,25.471794531249998,1079.024837890625,1077.580829296875,1048.53094140625,1038.033082421875,973.5606289062499,963.4149395833333,-809.0780644531249,-1306.6146583333332,138.5,140.75,116,111.5,97.25,93,226.75,224.5,151,281,152.75,276,3.5,87.5,-10.28879375,30.797161174028464,38.956916666666665,22.788572916666666,4.0647690040783795,0.13198518464442877,30.313677755376343,35.63061979166667,23.80963020833333,3.502717346784058,0.11554907243687469
RA040,2.5860400446326715,1.619321805662503,-0.23304645497311832,-0.2923233545353983,-0.2878858996975807,-0.25855729166666674,-0.17727717573924734,5.4101202256944445,10.733809958837366,9.87587155577957,4.761747938368056,1.2898016423051075,0.07405023871527776,-0.13067918346774196,-2.363271110551075,-2.065833826511799,-1.4756491977486559,-0.7696741753472222,0.2691926621303764,8.914707172309027,11.650946116851479,9.826475613239248,3.71457197265625,-2.144317712533602,-3.4445156467013884,-2.9451694220430107,-0.3764062500000001,-11.132235156250005,14.193125,26.96367890625,988.1361653645833,1089.3721615234374,944.3440234375,1055.822804752604,867.775166015625,985.8984513671875,-43.58503906250001,-497.9148720052083,179.25,133.25,110,112,91,94.75,191,232,159.75,281.25,163.5,275.75,4.75,98.5,-9.629024999999999,55.80288590586069,57.031692708333345,54.48496354166667,0.6781921453142989,0.012153352542705536,55.53963894489247,56.18243229166668,54.87313541666666,0.3405341516384786,0.006131371361206783
RA041,2.746984012983402,2.0783632732289528,-0.3133430443548387,-0.5103544155604719,-0.9320617523521505,-0.6589072699652778,-0.013061731350806483,6.270848372395833,11.785514640036961,11.068495833333333,5.200538151041667,1.0657120001680107,-0.07507317708333333,-0.2215385038642473,-1.371869161626344,-1.5310294293879054,-1.6576042086693548,-0.8712886284722222,0.19888184643817203,8.278451117621529,11.75064401671707,10.247294144825268,3.9229155815972225,-1.1487563424059146,-1.671016493055556,-1.4830445018481182,-1.16768515625,-7.258515624999998,17.189068750000004,28.600187500000004,1095.3487357421875,1085.9159850260417,1046.1564712890624,1050.577478190104,976.8093305338541,988.982693359375,-92.01282499999999,-326.7937994791667,167.25,134.75,112.75,109.25,95.75,94,198,230.5,151.75,282.5,156.75,276,8.5,72.25,-10.04246875,46.23353161522047,55.41871354166666,33.472033854166675,6.369873804726779,0.13777605954354052,43.914310063844084,49.32571875000001,37.77520572916667,2.8807309115464093,0.06559891086432433
RA042,0.6148703068996415,-0.7933270875537267,-3.3631528015793015,-4.801584292035399,-4.6451632602486566,-2.381142230902778,-0.40192369791666677,3.900534047379032,7.717664892527316,8.046547942816728,4.561285793990815,1.275450399025538,-0.9369136067708334,-1.987061676747312,-8.636549479166666,-8.54937695888643,-7.058438550067205,-3.1413811848958333,0.9535004464479275,9.34717292156698,11.093839215064602,9.42991864350286,3.1737458627352155,-2.790440083165322,-6.096889973958333,-7.724805947580645,-6.2765179687499995,-17.144660156249998,10.036600000000007,27.699744531250005,790.9270001680109,1097.4000189012097,730.7153138398858,1056.9790911668347,608.7154139700941,964.0534131384409,-566.3456205729167,-1387.1627376302083,156.25,147,111.5,116.75,80.5,93.5,209,218.25,151,281,160,275.5,3,162.5,-12.35375,20.174828448954152,41.15391666666667,13.5233032594086,6.607775391010635,0.3275257287926618,17.860320093002084,26.898201108870968,14.173179771505376,3.175993692528893,0.1778240074080918
RA043,-0.3704926106548024,-1.1694216058493039,-7.319827570564516,-7.71582308259587,-6.709618397177419,-3.5385067925347222,-0.7705314306115588,6.5445,10.028702797379033,9.254190301579301,4.463106119791667,0.36464141045026893,-3.209221744791667,-6.303903931451613,-10.030215137768817,-9.855081535766962,-8.114636445732527,-3.711109049479167,0.8309885542674731,9.723372178819444,11.494600785450269,9.76348164482527,3.6063965494791668,-2.4924489457325265,-6.398879448784721,-9.365273521505376,-10.124494531249999,-21.07430703125002,13.371093750000007,25.846343750000003,970.00147421875,1155.8502539062501,920.2245313802084,1109.717666666667,844.5209346354168,1018.9240807291668,-1105.3239002604166,-1582.9814954427084,146,149.75,114.25,119.5,95.25,97.75,219.25,215.5,148.25,282.25,157,275.75,4.25,152.5,-10.441624999999993,25.415642982809764,29.631999999999998,21.447185416666674,2.002197939877647,0.07877817378973502,24.727710282258073,27.56760416666666,21.919951041666675,1.4450715563857814,0.05843935972602398
RA044,0.7382362141247137,-0.6186975216746534,-5.188192729334677,-5.997672842920354,-4.866213142641129,-1.883279839409722,0.5665502142137097,5.862270343181273,9.093463092672414,9.266780110133944,5.4401117846024905,1.6042608576948927,-1.5847688802083333,-3.894550571236559,-10.911016162634409,-10.553751779129795,-8.195719308635754,-2.9089955078125005,2.346192548723118,10.192271310763886,12.586146975806448,11.146544321236558,5.495444596354166,-1.0306578797043016,-6.483823524305556,-9.705448181283604,-9.482468749999999,-27.637705468750003,12.629100000000001,28.00676718750001,992.164716011135,1366.1569746093746,954.7150252559267,1323.026150520833,819.5112231725933,1234.056906770833,-722.5239388020833,-1592.136244401042,160.75,170,132.75,140.5,99.5,118.25,204.75,195.25,142,286.5,148.5,281,7.75,179.75,-9.002381250000003,19.400500607118314,24.874989583333324,13.519848958333334,2.8709004971022085,0.14798074313859896,18.40411176770486,22.244021012931036,14.553114583333334,1.9558638746947685,0.10627320130313904
RA045,2.6922212461498973,2.3497639673169064,0.14169547211021505,-0.01648773506637171,-0.05859287634408612,-0.04349526909722227,0.0067109080981182755,4.816212630208334,8.569035966901883,8.726011878360216,5.718302256944445,2.823146559979839,1.0363533637152778,0.37194045278897847,-1.673060525873656,-1.5544842367256637,-1.0483778561827957,-0.5517493489583334,0.6135736937163978,10.116473307291667,12.074999579973118,10.44021967405914,4.760685546875,-0.6342291456653226,-2.5854518229166668,-2.032262894825269,-0.14805234375000006,-10.2343984375,10.830725000000001,28.311011718750002,996.0175419270834,1205.8436946614584,899.39981484375,1184.8475488281251,784.227553125,1119.1140071614582,-12.683731770833335,-347.59240559895835,285.25,139.25,127.25,122.5,99.75,106,80,226,156.75,285.5,159.25,280.75,1.75,98.75,-17.91875,33.026480975578025,49.35459374999999,21.52472395833334,8.41940161681155,0.25492881373093956,31.688464213709683,40.19893229166667,24.738700520833333,4.465583124952719,0.1409214121213464
RA046,3.732189216860598,2.0523657053887177,-0.4095638272849462,-0.5526255853613569,-0.4294909526209677,-0.3315346354166666,1.2031436659946235,10.678190299479168,12.77719083501344,11.824230275537634,6.964831358506944,2.5601463541666667,0.37264982638888894,-0.16211832577284943,-3.471045971942204,-2.872539177728614,-1.4422317078293012,-0.6213182508680556,2.1187127226142475,11.23673583984375,13.069039136004704,11.340851814516128,5.33274462890625,-1.122966544858871,-4.926513563368055,-4.359251512096774,-0.79198515625,-15.17130078125,16.944534375000003,30.28401171875001,1426.6428791666667,1369.5660693359375,1376.7137766927083,1334.4587516276042,1322.7520067708333,1269.9871402994793,-63.46076770833333,-619.9394954427083,188,161.5,138.75,130.25,125.5,114.5,177.25,204,143,295,146,281,6.25,104.25,-13.4859375,35.90160139266304,56.12423958333333,25.746276041666665,8.825667032245017,0.24582934158610142,32.75747379032258,40.522432291666675,26.782239583333332,3.8771879695127014,0.1183604082027267
RA047,3.2077853838694956,1.8575628128208417,-0.2244778057795699,-0.21067690818584073,-0.21508474462365593,-0.15402530381944446,0.5907750504032258,8.080748893229167,10.267593451780913,9.98115181451613,6.514205924479166,2.9878966061827956,0.7422913194444445,-0.0943508526545699,-2.528457178259409,-1.9912421414085548,-1.4245738197244624,-0.6305842013888888,1.15257766297043,9.954377387152777,11.817306483114919,10.364567750336022,4.812930338541666,-1.2882055821572584,-4.5086552734375,-3.7098165952620974,-0.47968046875000003,-12.901800781250001,13.056081250000002,28.664910156249995,1205.7400195312498,1210.0964300130208,1145.227503515625,1185.435784830729,1072.4246690104167,1112.4057763671876,-34.09640807291667,-531.6216126302085,206.25,146.75,138,126,120.75,107.5,159,218.5,148.5,285.5,150,281,2.25,78,-5.94878125,38.859266813858696,56.132731770833324,30.246114583333338,8.147223924035831,0.2096597437893558,35.92580729166667,41.49071875,32.61692447916667,2.5576680923951907,0.0711930582834381
RA048,3.2546816674509462,2.2125193407055668,-0.4262309895833334,-0.39319097068584075,-0.31981791414650546,-0.1605400173611112,0.4161473076276881,8.575787565104166,11.694555825772847,11.319077100134407,6.317429600694444,2.1287877016129033,0.07657424045138886,-0.43824218329973125,-2.2346118867607525,-1.810725714417404,-1.2681459929435484,-0.4953061631944444,0.9375831737231183,10.551732465277778,12.57849631216398,11.151686626344086,5.130115060763889,-0.8633893985215052,-4.051492578125,-3.3589018313172043,-1.0618039062499995,-11.221553125,16.0950125,30.107817968750012,1253.2373515625,1279.3418979166668,1209.480960546875,1254.6690990885418,1146.0823455729164,1198.3233001302083,-64.46487252604167,-471.21920872395833,185,146.75,130.75,124.25,115.25,110,180.25,218.5,149.75,285.75,152.25,281,3,68.5,-6.8458125,13.329178737436074,19.250208333333333,8.241036458333333,3.1326650780285625,0.23502311280665927,12.238262432795699,15.822723958333336,9.087723958333333,1.9117477956408362,0.15621072077338335
RA049,3.0561744898613967,2.253233081828941,-0.34602543262768815,-0.3009466952433628,-0.2153234627016129,-0.036028211805555564,0.5782572664650537,7.5011867404513906,10.303357442876345,10.231497143817204,6.2072745225694455,2.4445485341061826,0.3859122178819444,-0.3182754116263441,-2.7380795110887095,-2.119014634033923,-1.329284463205645,-0.39908300781250006,1.4190616809475807,10.9455615234375,12.712483219926074,11.305365759408602,5.246809516059027,-0.6310663222446239,-3.995456705729167,-3.6765253066196237,-0.9282304687500003,-11.59991796875,13.871046875000001,32.24732421875002,1163.9367884114586,1318.5764612630207,1107.4895611979168,1293.0595361328124,1025.3334707031252,1228.4771142578124,-47.669055989583335,-495.583078125,200.25,170.75,134.5,127.5,114.5,111.25,165,194.5,148,289.5,150.25,281,1.75,65,-6.1429375,16.54417442255435,23.675119791666667,9.959166666666668,3.4225444092951127,0.20687308546682298,15.778226814516128,20.314041666666668,11.547489583333336,2.2921097651047284,0.14527042816978422
RA050,2.9273086860811657,2.0662266721209788,0.04238117859543004,-0.025640408370206605,-0.027532925907258202,0.028093446180555513,0.44441778393817205,5.703800802951388,9.329386386928764,9.86524733702957,6.09491413845486,2.5524127856182797,0.7227611979166666,0.16261492355510748,-1.5624883442540323,-1.1161872004056048,-0.8770265246975807,-0.47445117187499997,0.006133862567204294,7.735250271267361,11.682666960685484,10.567367061491936,4.469932183159722,-1.0630480300739245,-2.58911328125,-2.238345619119624,-0.12190937499999997,-8.3491171875,12.204746875000003,30.365308593750008,1080.2941805338542,1094.3760725911459,992.4938662109375,1062.7410107421874,882.4310977213541,1005.1211083984375,-11.094682942708335,-339.6867805989583,292.75,134,130,110.25,103,95.75,72.5,231.25,155.5,282.5,157.75,280.75,0.5,49.75,-3.53125,41.5172473199355,54.86155208333333,28.58503645833333,9.169117110485635,0.22085079581089817,38.322115591397846,47.247057291666664,32.07077604166667,5.4948909773134025,0.14338694230510696
RA051,3.273453975587497,1.8797810639117045,-0.25847585265456996,-0.2674538947271387,-0.17211643565188178,-0.08155666232638893,0.26599921874999993,7.844568663194443,12.10869484627016,11.582675336021506,6.321887131076388,1.8596555527553762,0.06307994791666664,-0.2656176747311828,-2.170482098454301,-1.6829047335914455,-1.0429893439180107,-0.47886421440972227,0.16567539062500003,8.74687189670139,12.09270905577957,10.691512399193549,4.495159548611111,-1.442835929099462,-3.690722178819444,-3.3916946110551076,-0.5330320312500003,-11.476033593749994,18.457659375000002,28.6490484375,1236.1987686197917,1147.7958126302085,1195.973659765625,1117.6823604166668,1127.5565013020832,1057.0095631510417,-40.56970403645834,-461.2057790364583,219.5,136.75,124.25,112.75,107.5,97.5,145.75,228.5,156,286.5,157.75,280.75,1.5,74.75,-6.80798125,30.290208905302013,35.190755208333336,27.65431770833333,1.6444323970528614,0.0542892392123786,30.881660282258064,33.537223958333335,28.469994791666664,1.3471092386760335,0.043621658497744895
RA052,0.7783846534194618,-0.5118329162388775,-7.571896081149194,-7.527924976954277,-6.306744661458334,-3.246539691840278,2.158950063004032,11.658451302083334,13.339682274865591,11.541101965725806,4.953017491319445,-0.18105613239247323,-3.643645594618055,-6.356477104334678,-9.97846427671371,-9.37438467920354,-7.862987336189516,-3.276417209201389,2.136901146673387,10.747452799479166,12.389414902553764,10.699554771505376,4.581343858506944,-1.6695888986895162,-6.076934136284722,-8.98528078797043,-12.340862500000004,-23.2421171875,23.25679765625,28.049734375000007,1392.5684740885417,1315.5824479166668,1359.538636328125,1272.368974609375,1282.9216904947916,1192.152392578125,-1108.2634794270832,-1502.5294205729167,156,162.25,133.25,131.5,114.25,111.25,209.25,203,130.75,282.75,137.25,276.75,13.75,156,-14.9640625,17.34307772871377,23.704302083333335,14.466781250000002,2.181499285408309,0.12578501460536887,16.80943817204301,18.920218750000004,15.246046875000001,0.9273768924941066,0.05517001121646612
RA053,2.810233770747775,1.390248685261237,-0.41889230510752684,-0.7178935518067846,-0.6160278267809138,-0.4091381293402777,-0.03905863575268814,6.89262966579861,11.200370547715053,10.44744464045699,5.523843315972222,1.6563836525537634,0.08453070746527783,-0.16691649865591393,-4.483284912634408,-3.720690629609144,-2.5285290532594087,-1.2202824869791666,1.1914750420026883,10.742125390625,12.562636101310485,10.7689874327957,4.512711002604167,-2.051388806283602,-4.621416384548611,-4.79848558047715,-1.0651835937499998,-14.961025000000008,14.866578125000002,28.832322656249993,1104.6944733072917,1262.8650520833335,1058.5148743489583,1230.9409641927084,970.8811829427083,1160.472413671875,-78.25658854166666,-755.0767197916666,185.25,150,121.75,122.5,100.5,105.25,180,215.25,150.75,284.5,156.5,280.5,3.25,107.25,-10.666312499999998,38.947911971265825,54.36869791666666,28.165130208333334,7.6097362294737145,0.19538239264502463,37.26474983198925,44.992786458333335,30.065197916666666,4.513505225740103,0.12111996581459851
RA054,2.6666981959773564,1.469652884725074,-0.8584115465389786,-0.9449344441371681,-0.9509027259744623,-0.5865088107638889,0.15086170194892473,6.56558244357639,10.81035499201949,10.481527864583335,5.950690190972223,1.9403414986559138,-0.10047441406250007,-0.7406352738575269,-4.355415616599463,-3.7099332826327434,-2.740294438844086,-1.218116427951389,1.942330309139785,11.294052517361111,12.830433887768818,10.901860719086022,4.572300347222222,-1.8828668934811827,-4.889205078125,-5.443616011424731,-1.6294187500000004,-13.62851953125,13.762784375000003,30.663328125000007,1113.4915505859376,1317.4146256510417,1068.7390013671877,1284.4764778645833,983.4754063151044,1216.9114453125,-139.48003450520832,-780.6239095052083,169,153.5,127,126.25,105.75,109.25,196.25,211.75,148,284.5,155.75,281,4.5,106,-10.60265625,20.164805920962337,23.49072395833333,16.990083333333335,1.473111085096456,0.07305357120075638,19.708484237536652,22.02068323863636,17.308963541666664,1.2764658923506775,0.06476732948947585
RA055,0.9419371777321468,0.32736487815138027,-2.067944833669355,-2.778424926253688,-3.065080460349463,-2.616433506944445,-1.3375013902889787,3.7043629340277784,9.56353828125,8.252656014784947,2.728490321180556,0.2867401461693549,-0.5947886501736114,-1.1200166162634413,-3.1999732106854837,-3.7529457688053096,-3.8143078881048385,-2.9877381076388887,-1.3941867103494623,5.595289561631944,10.130804679099462,8.353757678091398,2.141179644097222,-2.6800709719422042,-2.1212408203125,-2.6616354670698925,-3.60286796875,-9.135317968750005,15.797659375,22.719568750000008,764.2694272135418,831.2270110677083,727.4149622395835,795.2545895833333,658.4647683593751,731.65758984375,-420.2268730468751,-711.6569893229166,124,121.25,90,89.75,72.75,73.75,241.25,244,166.25,277.75,168.75,271.25,6.5,49.5,-2.122525,21.266717298721847,33.30297916666667,18.207708333333336,2.891276288486954,0.1359531068135618,21.770313004032257,30.308781250000003,19.14875,2.7152327634476814,0.12472180638582325
RA057,1.31856102412731,0.18574941571127115,-1.361134282594086,-2.2689161596607668,-3.1546344716061827,-2.5863470052083333,-1.0476021715389785,5.805836371527778,9.903512054771506,8.59015877016129,3.1548065321180556,0.33600155409946236,-0.7566018880208334,-1.099511928763441,-3.0688483534946234,-3.742278263274336,-4.195612256384408,-3.214806011284722,-1.4293991137432795,6.185474587673611,9.96962421875,8.351058295530914,2.256819422743056,-2.7225884828629026,-3.2722915798611107,-3.1975103578629027,-3.72049609375,-9.249395312499999,16.040519531250002,22.353706250000013,861.9963964843749,847.9120028645833,820.4367350260417,811.9985692708334,754.4178938802083,739.0784899739583,-380.391982421875,-780.0670287760415,135.75,119.25,100.5,95.5,83.75,77,230,246,156.75,278,160.5,271.25,7.5,65,-6.187956249999999,24.815986043844287,42.76124479166666,15.466609375000003,9.212803813482276,0.37124472093131083,21.542808215725806,32.195458333333335,16.76427604166667,4.054354692804955,0.18819991582366496
RA058,-1.0739118914698838,-2.0030313526694035,-8.4141457703293,-8.80866576788348,-8.203900894657258,-4.570647569444445,-0.7462385542674732,7.412317925347222,10.008230636760754,8.82630838373656,3.3847217881944442,-0.5939879452284946,-4.262479709201389,-7.402681451612903,-10.468785689684138,-10.349513684550145,-8.863625239415322,-4.804871788194444,-0.21553951192876358,8.48405355902778,10.326563142641131,8.661144270833335,2.4719759765625002,-3.312457144657258,-6.573087934027776,-9.887800936659945,-12.5681328125,-21.058110937499993,14.775421875000001,25.222924218750013,950.6897005208333,996.6131052083334,901.67064453125,948.6265365885417,822.8690592447916,862.6367915364585,-1342.9360188802084,-1728.220306770833,147.5,139.75,111.25,108.25,91.25,86.75,218.25,225.5,145,278,147.75,271.25,3,116,-14.84196875,18.96242951137279,27.111796874999996,13.484135416666666,2.9632571209350096,0.15626990830250864,18.604200940860217,22.725104166666668,14.674864583333335,2.136020766318309,0.11481389462027301
RA059,0.9492367959302981,-0.9014351261265099,-3.9900948672715058,-4.05652565910767,-3.695092452116936,-2.1140629557291666,-0.4988576780913978,6.550197298177081,10.160208287130374,9.541983898269487,3.878410677083332,0.31497044690860226,-1.7652519748263888,-3.2903176915322585,-7.6310605006720404,-7.27965285306047,-6.043414436323923,-3.0879239149305553,-0.4404470514112905,8.09070971137153,10.445812871723792,8.81043574008737,2.569499370659723,-3.1867205729166654,-6.214977625868054,-7.255193565188169,-5.678018749999998,-15.208835156250002,15.742190624999996,24.986435937499994,951.5581839843748,956.8756820312502,906.7136273437497,913.7367251302086,841.6910389322915,832.8298496093753,-604.8494442708334,-1286.124861848958,143.25,133,107,102.75,91,82.5,222,232.25,150,281,159.25,271.25,5.25,112.75,-11.572062500000001,24.648799172087717,41.025526041666645,19.43119791666667,5.533143569587568,0.2244792345037764,22.23518245967741,24.428859374999995,20.784119791666654,1.023359025444776,0.04602431427313877
RA060,2.35746989362309,1.3238289606148754,-0.3720547421034946,-0.46491376751474917,-0.48528632392473103,-0.3865937065972222,-0.2164416078629034,3.8328574652777796,11.13193509324597,10.36524353998656,4.211268055555556,0.6964522723454301,-0.09991792534722234,-0.23367804099462375,-1.952233719758065,-1.7127350571533928,-1.5722494707661296,-1.0058991753472226,-0.336842674731183,5.440384787326388,10.852927255544355,9.243681938844087,2.962681987847222,-1.8467226520497317,-2.3297940321180564,-2.133977251344087,-0.5442835937499997,-8.97672187499999,16.96443437500001,25.06413437500001,933.8417361979168,901.6000725260417,900.5872828125002,868.89131015625,840.4338139322919,796.3804040364583,-72.77585755208334,-418.07154466145846,134.5,120.75,99.75,94.5,84.25,76.75,230.75,244.5,166.5,281,168,275.25,6.25,74.25,-1.9092000000000007,23.02851319575234,25.852557291666663,21.58768229166667,0.9961781314377995,0.0432584649720915,22.985971942204305,24.375874999999997,21.89744791666667,0.677735127329173,0.029484727860682302
RA061,2.091623148029318,1.2328017043834136,-0.36398017473118277,-0.4172015578908554,-0.48731403309811827,-0.41843077256944444,-0.1992636928763441,2.8846482204861115,10.509885962701613,9.716063928091398,3.5081021050347223,0.5370407006048387,-0.19998057725694446,-0.2762672211021505,-1.3381394783266118,-1.252401889749261,-1.2010276881720416,-1.0243777560763878,-0.4994500672043008,3.507049327256946,10.852189087701614,9.10718152721774,2.911449066840277,-1.8105830897177426,-2.621847374131945,-2.126525840053764,-0.57410234375,-9.717736718749993,15.825840625000001,26.66429062500002,841.2203743489583,838.2283411458334,803.9957259114583,800.8001541666666,721.8332845052083,741.202984375,-77.25501953125,-387.94751861979154,132,120,92.75,86.75,72,71.25,233.25,245.25,169.75,276.75,173.5,271.75,17.75,68.5,-1.11540625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA062,2.134278564909879,0.8875729380561261,-0.417249592573925,-0.47987127120206524,-0.5100607274865596,-0.43582471788194466,-0.22232813760080633,3.9848105902777773,10.190390276377688,9.661758723958334,3.731161610243054,0.49623852066532254,-0.2954781467013889,-0.37418360635080666,-2.0366432501680105,-1.8009860112463125,-1.5630036122311828,-1.1584941406249998,-0.4981839087701613,3.7621834852430562,10.996724210349463,9.192225092405913,2.949937282986111,-2.7434016927083325,-3.5791873914930545,-3.159629956317204,-0.8654234375000007,-11.8503046875,15.015440624999984,25.35520625000001,869.7507166666667,854.6679947916666,832.5720270833333,814.5031087239583,754.2808716145832,754.9038509114583,-90.20547083333338,-530.4819791666666,134.5,120.75,99,87.25,79.5,72.25,230.75,244.5,168.5,281,172.25,271.75,2.25,73.75,-1.59484375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA063,0.676716923696669,-0.4839378472222223,-2.4889950100806453,-3.0826952387536872,-3.315601297883064,-2.705359526909722,-1.3735808635752687,3.6261604383680557,9.213360815692205,8.324714247311828,2.7638258029513887,0.012048756720430013,-1.312605295138889,-1.8849674773185483,-4.568752440356183,-4.828087306415929,-4.574667888944893,-3.3531305555555555,-1.5387372143817204,4.745764626736111,9.669012806619623,8.090633165322581,1.892007790798611,-3.1818739751344087,-4.266315885416667,-4.247698697916666,-3.9410249999999984,-12.4392703125,13.980459375000002,23.067034375000002,753.4229134114584,778.5010865885417,721.5942756510417,740.8630080729167,663.0775240885416,679.0151203125,-506.25205703125,-955.2593852864584,118.75,111.25,91.5,85.5,76.25,69.75,246.5,254,167,276.25,167.75,271.25,4,71.75,-3.6492625000000003,17.406827878723263,24.135703125,13.968619791666667,2.556453097218077,0.14686496098136778,17.762698924731183,23.092000000000002,14.108953125000001,2.818828118949686,0.1586936833695359
RA064,1.0994052511122516,0.15949278319644086,-0.7275829679099465,-1.1826331397492624,-1.4246440398185483,-1.444168359375,-0.8196215683803765,0.31680766059027793,7.895411718749998,8.360315742607526,2.4662727213541666,0.2087122899865592,-0.3229535156250002,-0.44457830561155953,-2.126222744455645,-2.3294222759955754,-2.322650205813172,-2.202363628472222,-1.310243241767473,0.7143881076388888,8.476119010416667,7.88332698672715,1.758889084201389,-2.5288753192204303,-2.2072530598958333,-2.195612445396505,-1.668339843749999,-8.92204453124999,15.294943749999996,20.45475,601.2359408854167,608.9779826822917,565.8445671874999,572.735648046875,508.66479843749994,512.7302365885416,-199.67817291666668,-550.7232436197917,110.5,96.75,73,70.5,58.5,55.5,254.75,268.5,179.5,272.75,183.5,264.25,9.25,51,-1.7737125000000002,22.5633601785515,29.31854166666667,19.489622395833333,1.8632544367958275,0.0825787658421115,23.40374792674731,28.735765624999996,21.51211979166667,1.6095799174920653,0.06877445110629199
RA065,-0.1816118467085269,-0.9113102011417791,-4.504466624663976,-5.087375866519173,-4.946640998823923,-4.043683897569443,-2.1392650117607523,5.6150099500868045,9.11989281897456,7.830654697795779,2.579465643525576,-0.3368784190188171,-2.5087491102430546,-4.116091183635751,-6.419613403057795,-6.80928054941003,-6.128977167338709,-4.2685690972222226,-1.1812532622770782,7.832373986915652,10.239741319120034,8.42062459851577,2.2195257378472224,-3.3065915196572573,-5.163347200520833,-6.755975025201612,-5.773048437499995,-12.730007812499995,13.737731250000001,23.269166406250008,786.9248768959603,924.1016581475484,752.0228663490852,884.3209155281379,675.6125332094765,810.0346041746063,-853.2586039062497,-1256.9577091145832,128.25,130,98.5,100.25,79.5,81.25,237,235.25,157.5,277.75,159.5,271.25,9.25,68.75,-4.3317125,18.174775854798945,22.65865625,14.219627032520329,1.8300874410284846,0.10069381078750748,17.698625876934173,20.78100355691057,14.859194740853662,1.6024036309321386,0.09053830744117143
RA066,-0.6024483227099019,-2.1770242716889117,-6.345017120295699,-6.9169281757005905,-6.656211991767473,-4.806826736111112,-1.5940943212365593,7.051994552951389,9.771069909274194,8.37603000672043,2.7133452473958335,-0.5168238659274195,-3.3150011067708336,-5.420319959677419,-9.57451654905914,-9.536279268067847,-8.58060273857527,-5.3158828125,-1.015437983030914,7.4782684461805555,9.473341838877689,7.851741011424731,1.7065160590277777,-3.8546242859543014,-6.279308376736111,-8.92719243531586,-8.580321093749998,-17.12215625,15.348444531250001,22.690074218750006,883.3060588541667,875.010576171875,839.7479483072917,827.6271451822917,766.61761953125006,749.7452311197917,-1103.3503087239583,-1670.16869140625,139.25,129.75,104.5,98.5,85.75,78.5,226,235.5,146.5,276.5,150.25,271.25,5.25,104.5,-17.92375,27.479963696407005,33.51217708333333,21.67296875,2.800662295834478,0.10191652095234258,26.96061693548387,30.347411458333337,23.112083333333338,1.9577644536293304,0.07261571418466481
